34.001,       112,
34.011,       104,
34.0211,       119,
34.0312,       114,
34.0413,        81,
34.0514,       108,
34.0615,       130,
34.0715,       110,
34.0816,       102,
34.0917,        95,
34.1018,       103,
34.1119,        98,
34.1219,       105,
34.132,       101,
34.1421,       102,
34.1522,        99,
34.1623,       108,
34.1724,       107,
34.1824,       104,
34.1925,       108,
34.2026,       112,
34.2127,        78,
34.2228,        99,
34.2329,       107,
34.2429,        90,
34.253,        93,
34.2631,       107,
34.2732,        87,
34.2833,       105,
34.2933,       103,
34.3034,        99,
34.3135,        85,
34.3236,       106,
34.3337,        96,
34.3438,        84,
34.3538,        97,
34.3639,        98,
34.374,       115,
34.3841,       105,
34.3942,        97,
34.4042,       106,
34.4143,       110,
34.4244,       103,
34.4345,       110,
34.4446,        89,
34.4547,       121,
34.4647,        96,
34.4748,       103,
34.4849,       114,
34.495,        98,
34.5051,       101,
34.5152,       122,
34.5252,       105,
34.5353,        97,
34.5454,       114,
34.5555,       107,
34.5656,       124,
34.5756,       119,
34.5857,       113,
34.5958,       124,
34.6059,       113,
34.616,       109,
34.6261,       139,
34.6361,       124,
34.6462,       135,
34.6563,       154,
34.6664,       134,
34.6765,       164,
34.6865,       141,
34.6966,       156,
34.7067,       187,
34.7168,       177,
34.7269,       159,
34.737,       187,
34.747,       179,
34.7571,       178,
34.7672,       172,
34.7773,       201,
34.7874,       187,
34.7974,       220,
34.8075,       205,
34.8176,       186,
34.8277,       214,
34.8378,       203,
34.8479,       184,
34.8579,       223,
34.868,       222,
34.8781,       227,
34.8882,       242,
34.8983,       247,
34.9084,       280,
34.9184,       309,
34.9285,       313,
34.9386,       316,
34.9487,       363,
34.9588,       401,
34.9688,       401,
34.9789,       459,
34.989,       438,
34.9991,       493,
35.0092,       520,
35.0193,       624,
35.0293,       787,
35.0394,      1090,
35.0495,      1541,
35.0596,      2209,
35.0697,      3392,
35.0797,      5299,
35.0898,      8073,
35.0999,     11587,
 35.11,     13913,
35.1201,     14280,
35.1302,     12291,
35.1402,      8657,
35.1503,      5801,
35.1604,      4177,
35.1705,      4110,
35.1806,      4927,
35.1907,      6296,
35.2007,      7164,
35.2108,      7431,
35.2209,      6422,
35.231,      4217,
35.2411,      2669,
35.2511,      1628,
35.2612,      1040,
35.2713,       725,
35.2814,       602,
35.2915,       547,
35.3016,       412,
35.3116,       403,
35.3217,       342,
35.3318,       354,
35.3419,       348,
35.352,       310,
35.362,       291,
35.3721,       261,
35.3822,       268,
35.3923,       251,
35.4024,       277,
35.4125,       267,
35.4225,       235,
35.4326,       210,
35.4427,       210,
35.4528,       220,
35.4629,       191,
35.4729,       187,
35.483,       202,
35.4931,       178,
35.5032,       176,
35.5133,       165,
35.5234,       171,
35.5334,       131,
35.5435,       137,
35.5536,       138,
35.5637,       139,
35.5738,       131,
35.5839,       132,
35.5939,       114,
35.604,       128,
35.6141,       126,
35.6242,       118,
35.6343,        93,
35.6443,       111,
35.6544,       116,
35.6645,        90,
35.6746,       115,
35.6847,       113,
35.6948,        96,
35.7048,       108,
35.7149,       101,
35.725,       114,
35.7351,       106,
35.7452,       106,
35.7552,       103,
35.7653,        89,
35.7754,       105,
35.7855,       101,
35.7956,       103,
35.8057,        90,
35.8157,        74,
35.8258,        99,
35.8359,       113,
35.846,       108,
35.8561,        96,
35.8662,       110,
35.8762,       100,
35.8863,       113,
35.8964,        90,
35.9065,       108,
35.9166,       108,
35.9266,        95,
35.9367,        84,
35.9468,        85,
35.9569,        84,
35.967,        86,
35.9771,        84,
35.9871,        85,
35.9972,       101,
36.0073,        78,
36.0174,        81,
36.0275,        93,
36.0375,        99,
36.0476,        98,
36.0577,       101,
36.0678,        77,
36.0779,        85,
36.088,        85,
36.098,        93,
36.1081,        77,
36.1182,        98,
36.1283,        87,
36.1384,        72,
36.1484,        74,
36.1585,        69,
36.1686,        98,
36.1787,        90,
36.1888,        76,
36.1989,        96,
36.2089,        87,
36.219,        86,
36.2291,        92,
36.2392,       115,
36.2493,        85,
36.2594,        80,
36.2694,        87,
36.2795,        81,
36.2896,        77,
